model_type,problem_type,eval_mode,graph_seed,n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
transformer,shortest_path,ood_size,10080006,100,800,8.0,1,1,8.0,8,0.0,0,1,1,1,1,0.18578937463462353,0.20169680705294013,0.015602062921971083
transformer,shortest_path,ood_size,10080007,100,800,8.0,2,1,11.0,10,0.09090909090909091,2,0,0,1,1,0.2111107031814754,0.22695862408727407,0.014556797221302986
transformer,shortest_path,ood_size,10080008,100,800,8.0,3,1,14.0,14,0.0,0,1,1,1,1,0.1818141397088766,0.19773502089083195,0.014294517692178488
transformer,shortest_path,ood_size,10080009,100,800,8.0,4,1,9.0,8,0.1111111111111111,2,0,0,1,1,0.2359638512134552,0.25200978200882673,0.014808885287493467
transformer,shortest_path,ood_size,10080010,100,800,8.0,5,1,8.0,5,0.375,2,0,0,1,1,0.2664040382951498,0.28284226823598146,0.01583710080012679
transformer,shortest_path,ood_size,10080011,100,800,8.0,6,1,16.0,16,0.0,0,1,1,1,1,0.15981908096000552,0.17577887186780572,0.01408790796995163
transformer,shortest_path,ood_size,10080012,100,800,8.0,7,1,8.0,8,0.0,2,0,0,1,1,0.17277292301878333,0.18872354412451386,0.013030932284891605
transformer,shortest_path,ood_size,10080013,100,800,8.0,8,1,12.0,10,0.16666666666666666,2,0,0,1,1,0.22625847719609737,0.2421867079101503,0.0119338259100914
transformer,shortest_path,ood_size,10080014,100,800,8.0,9,1,9.0,6,0.3333333333333333,2,0,0,1,1,0.2972732041962445,0.31321560591459274,0.008958486840128899
transformer,shortest_path,ood_size,10080015,100,800,8.0,10,1,9.0,4,0.5555555555555556,2,0,0,1,1,0.1739515489898622,0.19000488985329866,0.008761527948081493
transformer,shortest_path,ood_size,10080016,100,800,8.0,11,1,8.0,8,0.0,1,0,0,1,0,0.17778641497716308,0.19377625593915582,0.008999387267977
transformer,shortest_path,ood_size,10080017,100,800,8.0,12,1,11.000000000000002,6,0.45454545454545464,2,0,0,1,1,0.17724759690463543,0.19336563674733043,0.008932017721235752
transformer,shortest_path,ood_size,10080018,100,800,8.0,13,1,11.0,9,0.18181818181818182,2,0,0,1,1,0.23627948993816972,0.25223803985863924,0.015310602728277445
transformer,shortest_path,ood_size,10080019,100,800,8.0,14,1,8.0,7,0.125,2,0,0,1,1,0.17861681198701262,0.19451670302078128,0.014530106913298368
