n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
150,375,2.5,1,1,20.0,20,0.0,0,1,1,1,1,0.10701011610217392,0.11492301092948765,0.0052572659915313125
150,375,2.5,2,1,40.0,40,0.0,0,1,1,1,1,0.06860864697955549,0.0768206799402833,0.004949418012984097
150,375,2.5,3,1,27.0,27,0.0,2,0,0,1,1,0.09054798900615424,0.09883848205208778,0.004992777947336435
150,375,2.5,4,1,40.0,38,0.05,2,0,0,1,1,0.3059544049901888,0.3138067099498585,0.00501072802580893
150,375,2.5,5,1,26.0,26,0.0,0,1,1,1,1,0.10676383692771196,0.11460164200980216,0.004963697982020676
150,375,2.5,6,1,36.0,32,0.1111111111111111,2,0,0,1,1,0.4200759099330753,0.42812908405903727,0.004993587965145707
150,375,2.5,7,1,26.0,23,0.11538461538461539,2,0,0,1,1,0.1148930509807542,0.12291905493475497,0.004985507926903665
150,375,2.5,8,1,18.0,18,0.0,0,1,1,1,1,0.0687658250099048,0.07660452090203762,0.0049624479142948985
150,375,2.5,9,1,25.0,20,0.2,2,0,0,1,1,0.10932534595485777,0.11733717005699873,0.004987247986719012
150,375,2.5,10,1,19.0,19,0.0,0,1,1,1,1,0.07798794494010508,0.08578123000916094,0.0049611079739406705
