n_nodes,n_edges,density,replication,attack_limit,interdiction_penalty,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
50,125,2.5,3,1,1,8.0,8,0.0,0,1,125,1,1,0.013884836807847023,0.017031947150826454,0.00458112545311451
50,125,2.5,4,1,1,25.0,24,0.04,2,0,123,1,1,0.014446464367210865,0.017581055872142315,0.004633765667676926
50,125,2.5,5,1,1,18.0,18,0.0,2,0,123,1,1,0.016717988066375256,0.019900928251445293,0.004601786844432354
50,125,2.5,6,1,1,24.0,24,0.0,0,1,125,1,1,0.009774169884622097,0.012994769029319286,0.0044000959023833275
50,125,2.5,7,1,1,9.0,9,0.0,2,0,123,1,1,0.012753341346979141,0.015861441381275654,0.004575815983116627
50,125,2.5,8,1,1,27.0,27,0.0,2,0,123,1,1,0.013758746907114983,0.016905076801776886,0.004654785618185997
50,125,2.5,9,1,1,18.0,18,0.0,2,0,123,1,1,0.009771100245416164,0.013135978952050209,0.004472367465496063
50,125,2.5,10,1,1,8.0,8,0.0,2,0,123,1,1,0.02017028722912073,0.02329945657402277,0.004639795050024986
50,125,2.5,11,1,1,24.0,23,0.041666666666666664,2,0,123,1,1,0.015377453528344631,0.018525282852351665,0.004594326019287109
50,125,2.5,12,1,1,30.0,29,0.03333333333333333,2,0,123,1,1,0.01479608379304409,0.01797438506036997,0.004542496055364609
50,125,2.5,13,1,1,13.0,12,0.07692307692307693,2,0,123,1,1,0.01416708528995514,0.017332136631011963,0.004615796729922295
