model_type,problem_type,eval_mode,graph_seed,n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
tropical,shortest_path,ood_size,30075021,300,750,2.5,16,1,27.0,27,0.0,0,1,1,1,1,0.5730188847519457,0.588740467093885,0.006045605055987835
tropical,shortest_path,ood_size,30075022,300,750,2.5,17,1,35.0,25,0.2857142857142857,2,0,0,1,1,0.14108253410086036,0.15672797709703445,0.006052834913134575
tropical,shortest_path,ood_size,30075023,300,750,2.5,18,1,38.0,38,0.0,2,0,0,1,1,0.17357215005904436,0.18889643298462033,0.006040755193680525
tropical,shortest_path,ood_size,30075024,300,750,2.5,19,1,40.0,39,0.025,2,0,0,1,1,0.12311704875901341,0.1382088423706591,0.006257114931941032
tropical,shortest_path,ood_size,30120005,300,1200,4.0,0,1,9.0,9,0.0,0,1,1,1,1,0.14092112379148602,0.16456393338739872,0.014946771319955587
tropical,shortest_path,ood_size,30120006,300,1200,4.0,1,1,23.0,22,0.043478260869565216,2,0,0,1,1,0.7672422206960618,0.7908452008850873,0.014224172104150057
tropical,shortest_path,ood_size,30120007,300,1200,4.0,2,1,20.0,20,0.0,2,0,0,1,1,0.3273874958977103,0.35101516358554363,0.014181711245328188
tropical,shortest_path,ood_size,30120008,300,1200,4.0,3,1,21.0,18,0.14285714285714285,2,0,0,1,1,0.18109297705814242,0.20541476691141725,0.01421299111098051
tropical,shortest_path,ood_size,30120009,300,1200,4.0,4,1,13.0,13,0.0,0,1,1,1,1,0.1995954206213355,0.22380227176472545,0.014210220891982317
tropical,shortest_path,ood_size,30120010,300,1200,4.0,5,1,25.0,25,0.0,2,0,0,1,1,0.19413066701963544,0.29185253707692027,0.014209421817213297
tropical,shortest_path,ood_size,30120011,300,1200,4.0,6,1,26.0,26,0.0,0,1,1,1,1,0.2261396129615605,0.2499958430416882,0.014222592115402222
tropical,shortest_path,ood_size,30120012,300,1200,4.0,7,1,20.0,12,0.4,2,0,0,1,1,0.13054821640253067,0.15384747460484505,0.014204871375113726
tropical,shortest_path,ood_size,30120013,300,1200,4.0,8,1,17.0,10,0.4117647058823529,2,0,0,1,1,0.2065326669253409,0.23046201700344682,0.014204060658812523
tropical,shortest_path,ood_size,30120014,300,1200,4.0,9,1,32.0,25,0.21875,2,0,0,1,1,0.25419512623921037,0.2783826249651611,0.014203631319105625
tropical,shortest_path,ood_size,30120015,300,1200,4.0,10,1,21.0,19,0.09523809523809523,2,0,0,1,1,0.31617253739386797,0.33987863501533866,0.014200271107256413
tropical,shortest_path,ood_size,30120016,300,1200,4.0,11,1,22.0,22,0.0,0,1,1,1,1,1.0133704002946615,1.037056989967823,0.014217771124094725
tropical,shortest_path,ood_size,30120017,300,1200,4.0,12,1,23.0,13,0.43478260869565216,2,0,0,1,1,0.13297074800357223,0.23408441990613937,0.014506271108984947
tropical,shortest_path,ood_size,30120018,300,1200,4.0,13,1,16.0,16,0.0,2,0,0,1,1,0.836987198330462,0.8611234282143414,0.014205932151526213
tropical,shortest_path,ood_size,30120019,300,1200,4.0,14,1,28.0,26,0.07142857142857142,2,0,0,1,1,0.2120256219059229,0.23580560088157654,0.014207171276211739
tropical,shortest_path,ood_size,30120020,300,1200,4.0,15,1,22.0,13,0.4090909090909091,2,0,0,1,1,0.14063770370557904,0.16447718301787972,0.014194292016327381
tropical,shortest_path,ood_size,30120021,300,1200,4.0,16,1,16.0,13,0.1875,2,0,0,1,1,0.8006835780106485,0.8244732967577875,0.014251560904085636
tropical,shortest_path,ood_size,30120022,300,1200,4.0,17,1,25.0,25,0.0,0,1,1,1,1,0.22275035129860044,0.248751490842551,0.014275151770561934
tropical,shortest_path,ood_size,30120023,300,1200,4.0,18,1,21.0,21,0.0,2,0,0,1,1,0.29981634160503745,0.32581815402954817,0.014228322077542543
tropical,shortest_path,ood_size,30120024,300,1200,4.0,19,1,19.0,19,0.0,2,0,0,1,1,0.5868978160433471,0.7022810080088675,0.014254201669245958
tropical,shortest_path,ood_size,40100005,400,1000,2.5,0,1,41.0,37,0.0975609756097561,2,0,0,1,1,0.26677208626642823,0.2892534243874252,0.01051116781309247
tropical,shortest_path,ood_size,40100006,400,1000,2.5,1,1,28.0,26,0.07142857142857142,2,0,0,1,1,0.4781784168444574,0.5011625760234892,0.010270508006215096
tropical,shortest_path,ood_size,40100007,400,1000,2.5,2,1,38.0,36,0.05263157894736842,2,0,0,1,1,0.21283642202615738,0.2354166409932077,0.010343918111175299
